Transaction_ID,Customer_ID,Purchase_Date,Customer_City,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Amount,Payment_Method,Sales_Channel,Customer_Age,Customer_Gender
TXN0918,CUST0536,2025-12-18,Karachi,HOME & KITCHEN,Vacuum Cleaner,1.0,8796.32,26.4,6474.09,Credit Card,Online,51.0,Female
TXN1336,CUST0193,2025-10-12,Lahore,Beauty & Personal Care,Shampoo,2.0,287.85,1.3,568.22,Credit Card,,40.0,Male
TXN0285,CUST0516,2025-01-25,Rawalpindi,Electronics,Laptop,1.0,81919.6,5.1,77741.7,Cash,In-Store,45.0,Male
TXN0375,CUST0488,2025-11-24,Islamabad,Home & Kitchen,Vacuum Cleaner,1.0,7089.09,25.4,5288.46,UPI,Online,39.0,Male
TXN0227,CUST0435,2025-11-13,Karachi,home & kitchen,Mixer Grinder,1.0,4656.31,16.7,3878.71,UPI,In-Store,54.0,Female
TXN0816,CUST0551,2025-06-27,Lahore,Groceries,Rice,10.0,67.89,30.0,475.23,UPI,Online,59.0,Male
TXN1408,CUST0405,2025-04-16,Lahore,beauty & personal care,Face Wash,2.0,320.08,5.1,607.51,UPI,In-Store,22.0,Male
TXN1447,CUST0595,2025-12-13,Islamabad,,Jeans,3.0,,20.7,6053.25,UPI,In-Store,61.0,Female
TXN1374,CUST0384,2025-03-05,Rawalpindi,Home & Kitchen,Vacuum Cleaner,1.0,4017.11,5.9,3780.1,Credit Card,Online,21.0,Female
TXN0098,CUST0491,2025-11-07,Multan,Electronics,Smartphone,1.0,28143.87,10.4,25216.91,Credit Card,,37.0,Female
TXN1058,CUST0271,2025-10-26,Peshawar,Beauty & Personal Care,Face Wash,3.0,229.87,20.9,545.48,Wallet,In-Store,23.0,Female
TXN1059,CUST0292,2025-10-10,Rawalpindi,Beauty & Personal Care,Perfume,1.0,1621.29,0.3,1616.43,Credit Card,,53.0,Male
TXN0984,CUST0009,2025-01-14,Faisalabad,Fashion,Jeans,1.0,2341.76,20.4,1864.04,Credit Card,In-Store,62.0,Male
TXN0099,CUST0034,2025-03-20,Faisalabad,Fashion,Sneakers,1.0,1078.29,20.3,859.4,Cash,In-Store,50.0,Female
TXN0118,CUST0589,2025-08-23,Islamabad,Home & Kitchen,Water Purifier,1.0,6925.95,10.4,6205.65,UPI,In-Store,47.0,Female
TXN1205,CUST0589,2025-03-17,Karachi,Home & Kitchen,Vacuum Cleaner,1.0,4831.26,5.6,4560.71,Credit Card,,47.0,Female
TXN0670,CUST0373,2025-03-12,Peshawar,Groceries,Coffee Pack,4.0,401.85,11.3,1425.76,UPI,Online,41.0,Female
TXN1175,CUST0488,2025-08-04,Islamabad,Fashion,Jeans,2.0,1100.65,15.9,1851.29,UPI,Online,,Male
TXN0385,CUST0220,2025-06-08,Multan,Fashion,Sneakers,2.0,4556.74,15.9,7664.44,UPI,In-Store,39.0,Male
TXN1101,CUST0121,2025-03-15,Multan,Electronics,Smart Watch,,,30.0,11897.01,Credit Card,,44.0,Male
TXN0462,CUST0356,2025-11-04,Quetta,Fashion,Jeans,3.0,3141.62,0.0,9424.86,Credit Card,,28.0,Male
TXN0371,CUST0047,2025-01-07,Karachi,Electronics,Laptop,1.0,102199.08,0.3,101892.48,UPI,Online,56.0,Male
TXN1192,CUST0399,2025-09-08,Faisalabad,Groceries,Rice,14.0,80.36,30.0,787.53,Debit Card,Online,64.0,Female
TXN0583,CUST0354,2025-11-22,Multan,Groceries,Tea Pack,2.0,328.25,16.1,550.8,UPI,Online,26.0,Female
TXN0852,CUST0041,2025-12-08,Karachi,Groceries,Rice,5.0,60.34,11.2,267.91,Credit Card,In-Store,45.0,Male
TXN0120,CUST0312,2025-06-11,Multan,Groceries,Cooking Oil,1.0,218.83,22.0,170.69,UPI,In-Store,50.0,Other
TXN0443,CUST0389,2025-08-16,,Home & Kitchen,Water Purifier,,14319.83,0.4,14262.55,Credit Card,Online,35.0,Female
TXN1332,CUST0547,2025-08-06,Multan,HOME & KITCHEN,Cookware Set,1.0,3993.58,30.0,2795.51,Credit Card,Online,30.0,Female
TXN0230,CUST0396,2025-04-20,Multan,Home & Kitchen,Microwave,1.0,7262.55,15.1,6165.9,UPI,In-Store,48.0,Male
TXN0788,CUST0394,2025-07-26,Peshawar,Home & Kitchen,Mixer Grinder,1.0,5100.17,1.9,5003.27,Debit Card,Online,34.0,Male
TXN0065,CUST0527,2025-03-28,Rawalpindi,Electronics,Smartphone,1.0,20052.43,20.1,16021.89,Debit Card,In-Store,25.0,Female
TXN0602,CUST0241,2025-08-02,Karachi,Electronics,Headphones,2.0,7792.4,0.8,15460.12,Credit Card,In-Store,35.0,Male
TXN1109,CUST0367,2025-10-24,Lahore,Electronics,Tablet,2.0,22715.49,6.0,42705.12,UPI,Online,57.0,Male
TXN0635,CUST0526,2025-10-29,Peshawar,Home & Kitchen,Vacuum Cleaner,1.0,13851.36,15.6,11690.55,Debit Card,Online,27.0,Female
TXN0165,CUST0078,2025-10-28,Peshawar,Home & Kitchen,Vacuum Cleaner,1.0,12773.1,1.0,12645.37,Cash,In-Store,28.0,Male
TXN0200,CUST0525,2025-07-26,Rawalpindi,Groceries,Wheat Flour,2.0,41.47,11.6,73.32,Cash,In-Store,23.0,Male
TXN1221,CUST0576,2025-01-31,Peshawar,Beauty & Personal Care,Moisturizer,2.0,386.39,11.4,684.68,UPI,In-Store,65.0,Male
TXN0656,CUST0466,2025-04-07,Quetta,Groceries,Rice,11.0,82.15,0.1,902.75,UPI,Online,59.0,Male
TXN1147,CUST0130,2025-11-02,Multan,Fashion,Handbag,,1802.06,1.4,3553.66,Credit Card,In-Store,61.0,Other
TXN0074,CUST0271,2025-08-25,Peshawar,Beauty & Personal Care,Shampoo,2.0,457.51,20.6,726.53,UPI,Online,23.0,Female
TXN0768,CUST0315,2025-03-05,Peshawar,Beauty & Personal Care,Shampoo,4.0,443.64,10.8,1582.91,Credit Card,Online,18.0,Female
TXN0642,CUST0344,2025-05-31,Karachi,Groceries,Rice,5.0,53.26,25.1,199.46,UPI,Online,35.0,Male
TXN0082,CUST0547,2025-06-16,Multan,Electronics,Tablet,1.0,25734.9,1.0,25477.55,UPI,In-Store,30.0,Female
TXN0249,CUST0354,2025-03-15,Multan,Electronics,Laptop,1.0,96061.04,5.6,90681.62,Debit Card,Online,26.0,Female
TXN0677,CUST0179,2025-11-30,Rawalpindi,Electronics,Tablet,2.0,13133.53,16.5,21933.0,Credit Card,In-Store,44.0,Female
TXN0701,CUST0033,2025-06-22,Islamabad,Groceries,Cooking Oil,8.0,,30.0,1006.88,UPI,In-Store,,Male
TXN0201,CUST0065,2025-10-09,Peshawar,Home & Kitchen,Water Purifier,1.0,,0.5,14205.3,UPI,In-Store,33.0,Female
TXN0229,CUST0497,2025-04-03,Lahore,Electronics,Laptop,1.0,51893.52,6.3,48624.23,UPI,,27.0,Male
TXN0508,CUST0020,2025-01-28,Rawalpindi,Home & Kitchen,Water Purifier,1.0,7194.28,10.8,6417.3,UPI,In-Store,28.0,Male
TXN0724,CUST0411,2025-06-09,Quetta,Beauty & Personal Care,Moisturizer,1.0,346.42,11.8,305.54,Debit Card,Online,44.0,Male
TXN0377,CUST0215,2025-05-25,Quetta,Electronics,Laptop,1.0,118505.04,1.7,116490.45,Credit Card,In-Store,57.0,Female
TXN0533,CUST0216,2025-09-16,Faisalabad,Home & Kitchen,Water Purifier,1.0,7842.4,20.3,6250.39,Cash,In-Store,47.0,Male
TXN1151,CUST0015,2025-06-28,Rawalpindi,fashion,Sneakers,2.0,2420.94,21.5,3800.88,Debit Card,Online,58.0,Female
TXN0459,CUST0234,2025-01-11,Lahore,Home & Kitchen,Vacuum Cleaner,1.0,12852.93,15.5,10860.73,Credit Card,In-Store,64.0,Male
TXN0196,CUST0283,2025-08-11,Lahore,Beauty & Personal Care,Perfume,1.0,3331.52,26.2,2458.66,Debit Card,In-Store,38.0,Male
TXN0845,CUST0240,2025-11-21,Islamabad,Electronics,Headphones,1.0,4655.56,6.5,4352.95,UPI,In-Store,18.0,Female
TXN0781,CUST0500,2025-12-27,Islamabad,groceries,Tea Pack,6.0,218.61,21.9,1024.41,Cash,In-Store,56.0,Male
TXN0010,CUST0075,2025-10-21,Rawalpindi,Home & Kitchen,Vacuum Cleaner,1.0,4273.63,20.2,3410.36,Credit Card,In-Store,23.0,Female
TXN1114,CUST0295,2025-02-20,Faisalabad,Groceries,Coffee Pack,1.0,418.59,0.4,416.92,Credit Card,In-Store,63.0,Male
TXN0706,CUST0021,2025-03-15,Lahore,Beauty & Personal Care,Perfume,1.0,3279.01,16.8,2728.14,Wallet,In-Store,60.0,Male
TXN0446,CUST0510,2025-11-27,Faisalabad,Electronics,Smartphone,1.0,37047.66,16.1,31082.99,Cash,In-Store,30.0,Female
TXN0426,CUST0482,2025-11-01,Islamabad,Groceries,Cooking Oil,1.0,153.28,5.2,145.31,Debit Card,Online,46.0,Female
TXN1409,CUST0044,2025-01-15,Rawalpindi,Home & Kitchen,Vacuum Cleaner,1.0,10306.19,30.0,7214.33,Credit Card,In-Store,,Male
TXN1028,CUST0344,2025-04-10,Karachi,BEAUTY & PERSONAL CARE,Perfume,1.0,1639.82,0.9,1625.06,UPI,In-Store,35.0,Male
TXN1342,CUST0338,2025-09-25,Peshawar,Fashion,Handbag,1.0,3067.02,30.0,2146.91,UPI,In-Store,55.0,Male
TXN0532,CUST0590,2025-01-22,Lahore,Electronics,Smartphone,1.0,19363.22,21.4,15219.49,UPI,In-Store,57.0,Female
TXN0412,CUST0006,2025-01-20,Peshawar,Beauty & Personal Care,Moisturizer,3.0,266.51,21.0,631.63,UPI,In-Store,53.0,Male
TXN0189,CUST0546,2025-11-23,Karachi,Home & Kitchen,Vacuum Cleaner,1.0,9465.22,25.6,7042.12,Wallet,In-Store,20.0,Male
TXN0487,CUST0057,2025-04-01,Lahore,Beauty & Personal Care,Shampoo,1.0,177.8,6.8,165.71,Credit Card,In-Store,25.0,Male
TXN0214,CUST0214,2025-09-21,Faisalabad,beauty & personal care,Moisturizer,2.0,649.02,21.6,1017.66,UPI,In-Store,64.0,Female
TXN0941,CUST0093,2025-03-05,Quetta,Fashion,T-Shirt,1.0,522.79,30.0,365.95,Debit Card,Online,60.0,Female
TXN0705,CUST0436,2025-03-02,Karachi,Groceries,Rice,8.0,44.61,1.0,353.31,UPI,In-Store,27.0,Male
TXN1383,CUST0124,2025-10-16,Lahore,Groceries,Wheat Flour,14.0,51.0,6.4,668.3,Credit Card,Online,42.0,Female
TXN0088,CUST0152,2025-11-29,Rawalpindi,Beauty & Personal Care,Perfume,1.0,1323.2,0.8,1312.61,UPI,Online,23.0,Female
TXN1276,CUST0082,2025-10-23,Karachi,Fashion,Jeans,3.0,1437.13,21.9,3367.2,Debit Card,In-Store,21.0,Female
TXN0829,CUST0424,2025-09-16,Multan,Home & Kitchen,Microwave,1.0,15591.66,1.5,15357.79,UPI,Online,40.0,Female
TXN1196,CUST0572,2025-03-27,Lahore,Electronics,Smartphone,1.0,54288.98,15.1,46091.34,UPI,Online,41.0,Male
TXN0801,CUST0159,2025-01-03,Rawalpindi,Electronics,Laptop,1.0,113219.68,30.0,79253.78,Debit Card,In-Store,24.0,Female
TXN1435,CUST0228,2025-08-16,Rawalpindi,Fashion,T-Shirt,4.0,408.07,15.9,1372.75,UPI,In-Store,36.0,Male
TXN0066,CUST0070,2025-10-01,Rawalpindi,Electronics,Smartphone,2.0,40179.06,20.9,63563.27,UPI,In-Store,24.0,Male
TXN0304,CUST0146,2025-04-14,Peshawar,,Water Purifier,1.0,18882.01,1.8,18542.13,Debit Card,In-Store,57.0,Female
TXN1315,CUST0001,2025-03-11,Faisalabad,Fashion,Sneakers,2.0,1230.83,21.1,1942.25,Credit Card,Online,58.0,Male
TXN1423,CUST0534,2025-10-16,Lahore,groceries,Cooking Oil,8.0,157.14,26.4,925.24,UPI,Online,54.0,Male
TXN0855,CUST0317,2025-09-13,Faisalabad,Beauty & Personal Care,Hair Oil,1.0,277.27,1.7,272.56,UPI,In-Store,48.0,Female
TXN1426,CUST0156,2025-12-11,Rawalpindi,Beauty & Personal Care,Hair Oil,2.0,204.17,,387.51,Credit Card,In-Store,47.0,Male
TXN1216,CUST0424,2025-09-17,Multan,Electronics,Tablet,2.0,19075.72,16.1,32009.06,,Online,40.0,Female
TXN0478,CUST0150,2025-09-27,Islamabad,Home & Kitchen,Cookware Set,2.0,4011.25,21.8,6273.6,Cash,Online,50.0,Male
TXN1328,CUST0295,2025-10-11,Lahore,Groceries,Wheat Flour,13.0,52.22,20.5,539.69,UPI,Online,63.0,Male
TXN1301,CUST0175,2025-12-13,Peshawar,Beauty & Personal Care,Hair Oil,1.0,350.7,11.7,309.67,Wallet,In-Store,44.0,Male
TXN0436,CUST0576,2025-08-07,Peshawar,Fashion,Jeans,1.0,1157.12,16.8,962.72,Credit Card,In-Store,65.0,Male
TXN0944,CUST0436,2025-01-16,Karachi,Fashion,Handbag,2.0,4314.1,5.6,8145.02,Wallet,In-Store,27.0,Male
TXN0627,CUST0496,2025-03-09,Islamabad,Electronics,Headphones,1.0,5643.38,2.0,5530.51,Debit Card,In-Store,30.0,Male
TXN1227,CUST0433,2025-09-25,Multan,Home & Kitchen,Vacuum Cleaner,1.0,13417.61,1.7,13189.51,UPI,Online,42.0,Male
TXN1378,CUST0249,2025-07-01,Faisalabad,fashion,T-Shirt,1.0,506.7,6.6,473.26,Debit Card,Online,27.0,Male
TXN1407,CUST0017,2025-11-27,Faisalabad,Groceries,Rice,4.0,40.32,,159.02,UPI,In-Store,20.0,Female
TXN1098,CUST0278,2025-09-06,Multan,beauty & personal care,Perfume,1.0,739.27,5.1,701.57,UPI,In-Store,48.0,Male
TXN0092,CUST0304,2025-06-18,Peshawar,Electronics,Headphones,1.0,4688.86,21.3,3690.13,Debit Card,In-Store,40.0,Male
TXN1360,CUST0525,2025-07-23,Rawalpindi,Fashion,Jacket,1.0,2292.38,15.5,1937.06,Credit Card,In-Store,23.0,Male
TXN0333,CUST0440,2025-12-09,Faisalabad,fashion,Jacket,2.0,4989.87,11.2,8862.01,Debit Card,In-Store,40.0,Male
TXN1448,CUST0451,2025-08-07,Lahore,Home & Kitchen,Water Purifier,1.0,,0.2,18197.71,Credit Card,In-Store,45.0,Male
TXN1055,CUST0045,2025-03-16,Islamabad,Electronics,Smartphone,1.0,76194.43,5.7,71851.35,Cash,In-Store,27.0,Male
TXN0811,CUST0300,2025-10-11,Faisalabad,Electronics,Smart Watch,1.0,22839.78,0.4,22748.42,UPI,Online,39.0,Female
TXN0588,CUST0136,2025-01-25,Rawalpindi,Beauty & Personal Care,Perfume,1.0,494.77,6.2,464.09,Credit Card,In-Store,42.0,Female
TXN0808,CUST0124,2025-08-17,Quetta,Home & Kitchen,Mixer Grinder,1.0,4809.73,16.6,4011.31,Cash,Online,42.0,Female
TXN1436,CUST0113,2025-10-29,Karachi,home & kitchen,Cookware Set,1.0,4227.76,6.7,3944.5,UPI,In-Store,62.0,Female
TXN1121,CUST0193,2025-05-20,Lahore,Beauty & Personal Care,Face Wash,3.0,418.92,6.4,1176.33,Credit Card,Online,40.0,Male
TXN1083,CUST0113,2025-08-27,Karachi,Fashion,T-Shirt,2.0,1372.92,5.1,2605.8,Credit Card,In-Store,62.0,Female
TXN1106,CUST0492,2025-11-02,Lahore,Electronics,Laptop,1.0,45470.18,20.8,36012.38,Credit Card,Online,26.0,Female
TXN0069,CUST0079,2025-08-13,Quetta,Fashion,Jacket,2.0,4449.16,0.6,8844.93,UPI,In-Store,34.0,Female
TXN0290,CUST0251,2025-10-01,Rawalpindi,Home & Kitchen,Microwave,1.0,12485.73,20.2,9963.61,UPI,Online,,Female
TXN1386,CUST0069,2025-11-17,,Electronics,Smart Watch,2.0,4797.13,1.5,9450.35,Wallet,In-Store,21.0,Male
TXN0966,CUST0146,2025-10-15,Peshawar,Groceries,Tea Pack,2.0,260.16,0.2,519.28,Debit Card,In-Store,57.0,Female
TXN0664,CUST0440,2025-11-07,Faisalabad,home & kitchen,Cookware Set,2.0,4986.36,20.9,7888.42,Cash,In-Store,40.0,Male
TXN0476,CUST0099,2025-10-19,Faisalabad,,Cooking Oil,6.0,131.17,16.1,660.31,UPI,In-Store,,Female
TXN0925,CUST0413,2025-02-23,Faisalabad,Groceries,Coffee Pack,1.0,144.65,21.0,114.27,UPI,Online,38.0,Male
TXN0764,CUST0177,2025-10-08,Karachi,Home & Kitchen,Cookware Set,2.0,2675.48,5.5,5056.66,Credit Card,Online,54.0,Male
TXN0995,CUST0522,2025-03-02,Quetta,Home & Kitchen,Water Purifier,1.0,12302.28,11.4,10899.82,Credit Card,In-Store,27.0,Male
TXN0351,CUST0391,2025-02-13,Karachi,Electronics,Tablet,2.0,10161.45,30.0,14226.03,Debit Card,In-Store,25.0,Female
TXN0902,CUST0410,2025-03-02,Rawalpindi,Fashion,Sneakers,2.0,1864.8,10.2,3349.18,Credit Card,In-Store,45.0,
TXN0344,CUST0199,2025-08-23,,BEAUTY & PERSONAL CARE,Face Wash,4.0,387.79,30.0,1085.81,UPI,Online,28.0,Female
TXN0982,CUST0346,2025-08-26,Multan,Fashion,T-Shirt,2.0,896.79,6.7,1673.41,UPI,In-Store,32.0,Female
TXN0853,CUST0062,2025-01-21,Faisalabad,Beauty & Personal Care,Face Wash,2.0,239.35,5.3,453.33,UPI,In-Store,22.0,Female
TXN0742,CUST0276,2025-09-16,Peshawar,Beauty & Personal Care,Moisturizer,1.0,,15.3,436.33,Credit Card,Online,35.0,Male
TXN0757,CUST0146,2025-02-15,Peshawar,Beauty & Personal Care,Perfume,1.0,1787.8,16.8,1487.45,Credit Card,Online,57.0,Female
TXN1274,CUST0307,2025-08-08,Peshawar,Groceries,Wheat Flour,15.0,59.08,0.9,878.22,UPI,Online,32.0,Female
TXN1463,CUST0397,2025-01-12,Quetta,Home & Kitchen,Cookware Set,2.0,5859.87,10.7,10465.73,Wallet,In-Store,50.0,Female
TXN0281,CUST0308,2025-11-21,Quetta,Home & Kitchen,Vacuum Cleaner,1.0,13302.02,10.2,11945.21,UPI,Online,20.0,Male
TXN0330,CUST0403,2025-05-02,Lahore,Beauty & Personal Care,Face Wash,2.0,388.42,1.5,765.19,Credit Card,In-Store,63.0,Female
TXN0121,CUST0070,2025-06-10,Rawalpindi,Fashion,Jacket,2.0,4153.54,25.3,6205.39,UPI,In-Store,24.0,Male
TXN0014,CUST0342,2025-08-14,Faisalabad,Home & Kitchen,Vacuum Cleaner,1.0,9458.82,11.7,8352.14,Debit Card,Online,54.0,Male
TXN0911,CUST0138,2025-12-14,Rawalpindi,Home & Kitchen,Water Purifier,1.0,16253.74,6.2,15246.01,UPI,In-Store,18.0,Female
TXN1025,CUST0110,2025-08-05,Islamabad,HOME & KITCHEN,Cookware Set,1.0,,21.3,2136.04,Debit Card,Online,58.0,Other
TXN1057,CUST0556,2025-12-20,,electronics,Tablet,1.0,9251.48,20.1,7391.93,UPI,Online,23.0,Female
TXN1335,CUST0310,2025-01-06,Islamabad,Beauty & Personal Care,Perfume,,1685.31,5.8,3175.12,Credit Card,Online,42.0,Other
TXN1287,CUST0096,2025-08-27,Faisalabad,Groceries,Rice,12.0,62.78,21.4,592.14,UPI,In-Store,22.0,Female
TXN1267,CUST0326,2025-10-04,Faisalabad,Electronics,Tablet,1.0,8525.81,11.7,7528.29,UPI,,46.0,Male
TXN0959,CUST0540,2025-09-03,Lahore,FASHION,Sneakers,2.0,5551.64,10.8,9904.13,Wallet,In-Store,22.0,Male
TXN1238,CUST0580,2025-08-28,,Beauty & Personal Care,Hair Oil,2.0,119.68,,179.28,Credit Card,,30.0,Male
TXN0558,CUST0109,2025-10-22,Peshawar,Electronics,Smart Watch,1.0,15481.97,,15234.26,Cash,In-Store,20.0,Male
TXN0762,CUST0180,2025-12-18,Peshawar,Groceries,Tea Pack,6.0,82.89,30.0,348.14,Cash,Online,49.0,Male
TXN0257,CUST0263,2025-03-02,Rawalpindi,electronics,Headphones,1.0,2155.42,1.9,2114.47,Credit Card,,58.0,Female
TXN0191,CUST0496,2025-08-14,Islamabad,Groceries,Tea Pack,,243.58,21.4,382.91,Debit Card,In-Store,30.0,Male
TXN0335,CUST0283,2025-02-08,Lahore,Home & Kitchen,Microwave,1.0,10519.56,21.4,8268.37,Debit Card,Online,38.0,Male
TXN0030,CUST0081,2025-10-10,Rawalpindi,Groceries,Coffee Pack,2.0,200.28,1.3,395.35,Credit Card,In-Store,27.0,Male
TXN0032,CUST0430,2025-03-11,Peshawar,FASHION,Sneakers,2.0,2241.32,6.7,4182.3,UPI,In-Store,27.0,Female
TXN0094,CUST0424,2025-07-06,Quetta,Groceries,Cooking Oil,6.0,141.8,11.2,755.51,UPI,Online,40.0,Female
TXN0834,CUST0477,2025-06-30,Quetta,groceries,Tea Pack,3.0,101.09,11.6,268.09,UPI,In-Store,46.0,Female
TXN0041,CUST0501,2025-07-03,Multan,Home & Kitchen,Water Purifier,1.0,9580.85,5.2,9082.65,UPI,In-Store,29.0,Female
TXN0017,CUST0146,2025-12-05,Peshawar,Electronics,Laptop,1.0,27280.08,10.3,24470.23,UPI,In-Store,57.0,Female
TXN1232,CUST0560,2025-09-08,Peshawar,Home & Kitchen,Vacuum Cleaner,1.0,6156.08,30.0,4309.26,UPI,In-Store,37.0,Male
TXN1122,CUST0102,2025-07-27,Islamabad,Electronics,Tablet,2.0,30903.38,25.9,45798.81,Credit Card,In-Store,60.0,Male
TXN0713,CUST0242,2025-03-05,Islamabad,Beauty & Personal Care,Hair Oil,3.0,83.1,20.0,199.44,Wallet,Online,53.0,Male
TXN1482,CUST0201,2025-02-07,Faisalabad,Groceries,Cooking Oil,8.0,145.06,1.7,1140.75,Debit Card,Online,55.0,Male
TXN1180,CUST0149,2025-09-14,Rawalpindi,Home & Kitchen,Water Purifier,1.0,15450.74,1.3,15249.88,UPI,In-Store,47.0,Male
TXN1339,CUST0325,2025-05-25,Lahore,Home & Kitchen,Microwave,1.0,,15.6,7782.36,Credit Card,In-Store,24.0,Female
TXN1254,CUST0444,2025-05-24,Karachi,Home & Kitchen,Mixer Grinder,1.0,2727.76,20.2,2176.75,UPI,In-Store,18.0,Male
TXN0250,CUST0138,2025-04-23,Rawalpindi,Beauty & Personal Care,Hair Oil,3.0,133.45,5.3,379.13,UPI,In-Store,18.0,Female
TXN1317,CUST0046,2025-09-05,Karachi,Home & Kitchen,Water Purifier,1.0,11440.93,6.1,10743.03,Debit Card,Online,52.0,Female
TXN1172,CUST0383,2025-05-24,Karachi,Electronics,Smartphone,2.0,72575.15,1.6,142827.9,Credit Card,In-Store,23.0,Female
TXN1478,CUST0181,2025-10-23,Multan,home & kitchen,Vacuum Cleaner,1.0,8642.98,0.5,8599.77,UPI,In-Store,49.0,Male
TXN1189,CUST0556,2025-06-23,Lahore,Home & Kitchen,Mixer Grinder,1.0,2410.45,30.0,1687.31,UPI,In-Store,23.0,Female
TXN0710,CUST0203,2025-05-13,Rawalpindi,Fashion,Sneakers,2.0,3304.28,6.2,6198.83,Debit Card,Online,43.0,Female
TXN1185,CUST0400,2025-04-05,Karachi,Fashion,Jacket,1.0,5540.02,10.5,4958.32,UPI,In-Store,47.0,Female
TXN0328,CUST0589,2025-10-28,Islamabad,Beauty & Personal Care,Moisturizer,1.0,477.28,16.6,398.05,Debit Card,In-Store,47.0,Female
TXN1477,CUST0058,2025-08-09,Rawalpindi,Groceries,Coffee Pack,1.0,231.15,11.1,205.49,UPI,In-Store,39.0,Male
TXN0169,CUST0598,2025-10-01,Faisalabad,Home & Kitchen,Microwave,1.0,12179.29,11.4,10790.85,Wallet,In-Store,25.0,Female
TXN0497,CUST0133,2025-09-22,Peshawar,Electronics,Smart Watch,2.0,13328.41,0.1,26630.16,,Online,20.0,Male
TXN1003,CUST0053,2025-10-26,Peshawar,Groceries,Coffee Pack,5.0,174.7,6.6,815.85,Wallet,In-Store,34.0,Female
TXN0465,CUST0570,2025-08-14,Islamabad,Beauty & Personal Care,Hair Oil,1.0,112.6,15.7,94.92,UPI,Online,,Male
TXN0194,CUST0547,2025-06-03,Multan,Home & Kitchen,Mixer Grinder,1.0,5866.34,5.9,5520.23,UPI,Online,30.0,Female
TXN0372,CUST0438,2025-02-17,Quetta,Beauty & Personal Care,Shampoo,2.0,232.27,1.4,458.04,Credit Card,Online,60.0,Male
TXN0761,CUST0265,2025-12-09,Faisalabad,home & kitchen,Water Purifier,1.0,6933.65,,4853.55,Credit Card,Online,59.0,Male
TXN0537,CUST0020,2025-04-21,Rawalpindi,Home & Kitchen,Mixer Grinder,1.0,2474.67,15.3,2096.05,Debit Card,In-Store,,Male
TXN1019,CUST0588,2025-07-15,Lahore,Groceries,Rice,9.0,69.61,11.1,556.95,,In-Store,49.0,Male
TXN0766,CUST0006,2025-11-19,Peshawar,Beauty & Personal Care,Moisturizer,1.0,794.52,6.4,743.67,Debit Card,In-Store,53.0,Male
TXN0564,CUST0564,2025-12-27,Karachi,Electronics,Smart Watch,,23659.91,16.6,19732.36,UPI,In-Store,58.0,Other
TXN0774,CUST0519,2025-04-17,Karachi,Groceries,Rice,7.0,47.71,11.6,295.23,UPI,Online,33.0,Male
TXN0688,CUST0529,2025-08-02,Quetta,Groceries,Coffee Pack,3.0,376.06,6.9,1050.34,Cash,In-Store,44.0,Female
TXN0926,CUST0536,2025-08-03,Karachi,Fashion,Sneakers,1.0,2433.81,26.8,1781.55,Credit Card,In-Store,51.0,Female
TXN0144,CUST0059,2025-06-22,Lahore,Beauty & Personal Care,Shampoo,4.0,528.86,21.3,1664.85,Credit Card,In-Store,55.0,Male
TXN0409,CUST0340,2025-03-31,Quetta,Groceries,Coffee Pack,1.0,113.41,0.6,112.73,Debit Card,In-Store,30.0,Other
TXN1268,CUST0596,2025-09-16,Islamabad,Beauty & Personal Care,Face Wash,3.0,138.06,20.5,329.27,Debit Card,In-Store,53.0,Female
TXN0035,CUST0522,2025-02-21,Faisalabad,Groceries,Tea Pack,1.0,,30.0,86.83,Wallet,Online,27.0,Male
TXN1145,CUST0321,2025-03-09,Quetta,Home & Kitchen,Cookware Set,1.0,6857.17,30.0,4800.02,UPI,In-Store,38.0,Female
TXN1310,CUST0476,2025-03-04,Karachi,Beauty & Personal Care,Perfume,1.0,2389.79,0.1,2387.4,UPI,In-Store,47.0,Female
TXN0399,CUST0150,2025-04-26,Islamabad,Home & Kitchen,Mixer Grinder,1.0,2794.34,11.8,2464.61,Debit Card,In-Store,50.0,Male
TXN0732,CUST0386,2025-11-20,Rawalpindi,GROCERIES,Cooking Oil,7.0,194.26,11.0,1210.24,,Online,22.0,Female
TXN0682,CUST0254,2025-03-09,Karachi,Fashion,T-Shirt,4.0,360.73,20.8,1142.79,Wallet,In-Store,37.0,Female
TXN0166,CUST0391,2025-08-02,Karachi,Beauty & Personal Care,Moisturizer,1.0,665.91,5.2,631.28,UPI,Online,25.0,Female
TXN0637,CUST0267,2025-04-21,Faisalabad,Fashion,Handbag,2.0,4272.43,5.2,8100.53,UPI,Online,37.0,Female
TXN0106,CUST0270,2025-08-02,Quetta,Electronics,Smartphone,2.0,32339.26,5.7,60991.84,UPI,In-Store,50.0,Female
TXN0585,CUST0093,2025-03-13,Quetta,Beauty & Personal Care,Face Wash,4.0,260.3,0.4,1037.04,UPI,In-Store,60.0,Female
TXN1393,CUST0244,2025-08-29,Faisalabad,Groceries,Tea Pack,1.0,309.92,1.9,304.03,Cash,Online,24.0,Female
TXN1001,CUST0084,2025-04-03,Islamabad,Home & Kitchen,Microwave,1.0,16478.16,6.5,15407.08,Debit Card,In-Store,55.0,Male
